state,city,school,score,
MG,BARBACENA,EE DR TEOBALDO TOLLENDAL,4.0,
MG,BARBACENA,EE EMBAIXADOR JOSE BONIFACIO,4.1,
MG,BARBACENA,EE GABRIELA RIBEIRO ANDRADA,4.0,
MG,BARBACENA,EE HENRIQUE DINIZ,2.8,
MG,BARBACENA,EE PROF SOARES FERREIRA,4.4,
MG,BARBACENA,EE SAO MIGUEL,4.1,
MG,BARBACENA,COL TIRADENTES PMMG,6.0,
MG,BARBACENA,EE DEPUTADO JOSE BONIFACIO LAFAYETTE DE ANDRADA,5.4,
MG,BARBACENA,EE DE ENS FUND,4.1,
MG,BARRA LONGA,EE PE JOSE EPIFANIO GONCALVES,3.5,
MG,BARROSO,ESCOLA ESTADUAL PREFEITO GERALDO NAPOLEAO DE SOUZA,5.1,
MG,BARROSO,EE GAL SILVANO ALBERTONI,NA,
MG,BARROSO,EE FRANCISCO ANTONIO PIRES,4.7,
MG,BARROSO,EE CONEGO LUIZ GIAROLA CARLOS,4.0,
MG,BELA VISTA DE MINAS,EE PE OSWALDO DE PODESTA,3.3,
MG,BELA VISTA DE MINAS,EE PROFA ADELINA DA C MENDES,3.6,
MG,BELMIRO BRAGA,EE DE BELMIRO BRAGA,3.2,
MG,BELO HORIZONTE,EE AARAO REIS,3.5,
MG,BELO HORIZONTE,EE GUIA LOPES,2.7,
MG,BELO HORIZONTE,EE PERO VAZ DE CAMINHA,3.0,
MG,BELO HORIZONTE,EE MAJOR DELFINO DE PAULA RICARDO,4.1,
MG,BELO HORIZONTE,EE PROF JOSE MESQUITA DE CARVALHO,3.1,
MG,BELO HORIZONTE,EE DR SIMAO TAMM BIAS FORTES,3.8,
MG,BELO HORIZONTE,EE GUIMARAES ROSA,3.3,
MG,BELO HORIZONTE,EE MARIA DE LOURDES DE OLIVEIRA,2.5,
MG,BELO HORIZONTE,EE CAIO NELSON DE SENA,4.0,
MG,BELO HORIZONTE,EE PROFA FRANCISCA MALHEIROS,2.8,
MG,BELO HORIZONTE,EE PRES ANTONIO CARLOS,3.5,
MG,BELO HORIZONTE,EE STO AFONSO,3.1,
MG,BELO HORIZONTE,EE JOSE MIGUEL DO NASCIMENTO,3.0,
MG,BELO HORIZONTE,EE AFONSO PENA,5.6,
MG,BELO HORIZONTE,EE HERMENEGILDO CHAVES,3.6,
MG,BELO HORIZONTE,EE PRES DUTRA,5.3,
MG,BELO HORIZONTE,EE MARGARIDA BROCHADO,NA,
MG,BELO HORIZONTE,EE JOSE MENDES JUNIOR,4.7,
MG,BELO HORIZONTE,EE HENRIQUE DINIZ,3.6,
MG,BELO HORIZONTE,EE PRES JOAO PESSOA,NA,
MG,BELO HORIZONTE,ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES,4.1,
MG,BELO HORIZONTE,EE CANDIDA CABRAL,2.9,
MG,BELO HORIZONTE,EE DOM CABRAL,4.4,
MG,BELO HORIZONTE,EE PRINCESA ISABEL,3.0,
MG,BELO HORIZONTE,EE CANDIDO PORTINARI,2.5,
MG,BELO HORIZONTE,EE PROF AFFONSO NEVES,3.6,
MG,BELO HORIZONTE,EE PROF ALISSON PEREIRA GUIMARAES,5.3,
MG,BELO HORIZONTE,EE ALVARO LAUREANO PIMENTEL,NA,
MG,BELO HORIZONTE,EE DOMINGAS MARIA DE ALMEIDA,3.5,
MG,BELO HORIZONTE,EE DO INST AGRONOMICO,3.9,
MG,BELO HORIZONTE,EE MELO VIANA,3.6,
MG,BELO HORIZONTE,EE AMELIA JOSEFINA KEESEN,4.5,
MG,BELO HORIZONTE,EE CARLOS GOES,2.5,
MG,BELO HORIZONTE,EE PROF CAETANO AZEREDO,5.1,
MG,BELO HORIZONTE,EE MIN ALFREDO VILHENA VALLADAO,3.2,
MG,BELO HORIZONTE,EE ANA DE CARVALHO SILVEIRA,3.2,
MG,BELO HORIZONTE,EE DR AURINO MORAIS,NA,
MG,BELO HORIZONTE,EE JOAO ALPHONSUS,4.9,
MG,BELO HORIZONTE,EE CARVALHO BRITO,4.0,
MG,BELO HORIZONTE,EE DR EUZEBIO DIAS BICALHO,4.4,
MG,BELO HORIZONTE,EE PROF CLOVIS SALGADO,3.1,
MG,BELO HORIZONTE,EE N SRA APARECIDA,3.0,
MG,BELO HORIZONTE,EE JOSE BONIFACIO,3.4,
MG,BELO HORIZONTE,EE CECILIA MEIRELES,4.4,
MG,BELO HORIZONTE,EE JOSE CARLOS DE GUARANA MENEZES,NA,
MG,BELO HORIZONTE,EE N SRA DO BELO RAMO,2.8,
MG,BELO HORIZONTE,EE CELSO MACHADO,4.3,
MG,BELO HORIZONTE,EE DR LUCAS MONTEIRO MACHADO,3.4,
MG,BELO HORIZONTE,EE PROF FRANCISCO BRANT,3.0,
MG,BELO HORIZONTE,EE ODILON BEHRENS,4.6,
MG,BELO HORIZONTE,EE CESARIO ALVIM,3.8,
MG,BELO HORIZONTE,EE JULIA LOPES DE ALMEIDA,3.8,
MG,BELO HORIZONTE,EE PROF LEON RENAULT,4.7,
MG,BELO HORIZONTE,EE OLEGARIO MACIEL,4.1,
MG,BELO HORIZONTE,EE SILVIANO BRANDAO,3.2,
MG,BELO HORIZONTE,EE ANITA BRINA BRANDAO,5.0,
MG,BELO HORIZONTE,EE LAICE AGUIAR,3.9,
MG,BELO HORIZONTE,EE PROF LEOPOLDO DE MIRANDA,4.9,
MG,BELO HORIZONTE,EE LAUDIEME VAZ DE MELO,3.2,
MG,BELO HORIZONTE,EE PROFA MARIA DO SOCORRO ANDRADE,3.6,
MG,BELO HORIZONTE,EE CORACAO EUCARISTICO,3.4,
MG,BELO HORIZONTE,EE ELISEU LABORNE E VALE,3.2,
MG,BELO HORIZONTE,EE LAURA DAS CHAGAS FERREIRA,2.4,
MG,BELO HORIZONTE,COL TIRADENTES PMMG STA TEREZA,4.1,
MG,BELO HORIZONTE,EE LUCIO DOS SANTOS,2.4,
MG,BELO HORIZONTE,EE BOLIVAR TINOCO MINEIRO,4.0,
MG,BELO HORIZONTE,EE CEL JUCA PINTO,3.1,
MG,BELO HORIZONTE,EE ENG FRANCISCO BICALHO,3.5,
MG,BELO HORIZONTE,EE LUIZ DE BESSA,2.3,
MG,BELO HORIZONTE,EE TITO FULGENCIO,3.2,
MG,BELO HORIZONTE,EE MADRE CARMELITA,4.9,
MG,BELO HORIZONTE,EE PROFA MARIA AUXILIADORA LANNA,NA,
MG,BELO HORIZONTE,EE CEL VICENTE TORRES JUNIOR,4.9,
MG,BELO HORIZONTE,EE ENG PRADO LOPES,3.0,
MG,BELO HORIZONTE,EE ORDEM E PROGRESSO,5.9,
MG,BELO HORIZONTE,EE TOMAS BRANDAO,4.7,
MG,BELO HORIZONTE,EE ARTUR JOVIANO,3.1,
MG,BELO HORIZONTE,EE CRISTIANO MACHADO,3.8,
MG,BELO HORIZONTE,EE PROF PEDRO ALEIXO,1.3,
MG,BELO HORIZONTE,EE ELPIDIO ARISTIDES DE FREITAS,2.9,
MG,BELO HORIZONTE,EE URSULINA DE ANDRADE MELO,2.6,
MG,BELO HORIZONTE,EE PE JOÃO BOTELHO,5.1,
MG,BELO HORIZONTE,EE ASSIS CHATEAUBRIAND,4.5,
MG,BELO HORIZONTE,EE CAMINHO A LUZ,4.9,
MG,BELO HORIZONTE,EE PROFA AMELIA DE C MONTEIRO,NA,
MG,BELO HORIZONTE,EE PROF ANTONIO J RIBEIRO FILHO,4.4,
MG,BELO HORIZONTE,EE PE MATIAS,3.3,
MG,BELO HORIZONTE,EE DR PAULO DINIZ CHAGAS,3.5,
MG,BELO HORIZONTE,EE PANDIA CALOGERAS,4.7,
MG,BELO HORIZONTE,EE PROFA BENVINDA DE CARVALHO,4.0,
MG,BELO HORIZONTE,EE DES MARIO GONCALVES MATOS,4.5,
MG,BELO HORIZONTE,EE AUGUSTO DE LIMA,2.2,
MG,BELO HORIZONTE,EE DES RODRIGUES CAMPOS,3.7,
MG,BELO HORIZONTE,ESCOLA ESTADUAL FLAVIO DOS SANTOS,4.1,
MG,BELO HORIZONTE,EE PAULO DAS GRACAS DA SILVA,3.6,
MG,BELO HORIZONTE,EE PROFA MARIA AMELIA GUIMARAES,3.8,
MG,BELO HORIZONTE,EE DIOGO DE VASCONCELOS,4.3,
MG,BELO HORIZONTE,EE BARAO DE MACAUBAS,6.1,
MG,BELO HORIZONTE,EE DIVINA PROVIDENCIA,4.5,
MG,BELO HORIZONTE,EE PROFA MARIA BELMIRA TRINDADE,3.2,
MG,BELO HORIZONTE,EE ADALBERTO FERRAZ,4.0,
MG,BELO HORIZONTE,EE JOAO PAULO I,4.0,
MG,BELO HORIZONTE,EE PEDRO FRANCA,2.1,
MG,BELO HORIZONTE,EE BARAO DO RIO BRANCO,4.3,
MG,BELO HORIZONTE,EE GERALDO TEIXEIRA DA COSTA,NA,
MG,BELO HORIZONTE,EE PEDRO II,NA,
MG,BELO HORIZONTE,EE PROFA NAIR DE OLIVEIRA SANTANA,2.8,
MG,BELO HORIZONTE,INST DE EDUC DE MINAS GERAIS,4.2,
MG,BELO HORIZONTE,EE GERALDINA SOARES,3.0,
MG,BELO HORIZONTE,EE PROF RICARDO DE SOUZA CRUZ,1.8,
MG,BELO HORIZONTE,EE GERALDO JD LINHARES,1.9,
MG,BELO HORIZONTE,EE ISABEL DA SILVA POLCK,1.9,
MG,BELO HORIZONTE,EE BERNARDO MONTEIRO,4.2,
MG,BELO HORIZONTE,EE SAGRADA FAMILIA I,2.5,
MG,BELO HORIZONTE,EE BRITALDO SOARES FERREIRA DINIZ,4.3,
MG,BELO HORIZONTE,EE SAGRADA FAMILIA II,3.5,
MG,BELO HORIZONTE,EE PE JOAO BOSCO PENIDO BURNIER,4.4,
MG,BELO HORIZONTE,EE PROFA MARIA CECILIA DE MELO,3.2,
MG,BELO HORIZONTE,EE MENINO JESUS DE PRAGA,3.7,
MG,BELO HORIZONTE,EE ANTENOR PESSOA,4.4,
MG,BELO HORIZONTE,EE PASCHOAL COMANDUCCI,4.6,
MG,BELO HORIZONTE,EE AFRANIO DE MELO FRANCO,4.2,
MG,BELO HORIZONTE,EE PROF BOLIVAR DE FREITAS,4.5,
MG,BELO HORIZONTE,EE ARI DA FRANCA,4.3,
MG,BELO HORIZONTE,EE SIRIA MARQUES DA SILVA,4.1,
MG,BELO HORIZONTE,EE PROFA INES GERALDA DE OLIVEIRA,3.9,
MG,BELO HORIZONTE,EE DEP ALVARO SALLES,4.0,
MG,BELO HORIZONTE,EE CELMAR BOTELHO DUARTE,4.0,
MG,BELO HORIZONTE,EE ORONCIO MURGEL DUTRA,3.3,
MG,BELO HORIZONTE,EE TRES PODERES,5.2,
MG,BELO HORIZONTE,EE DEPUTADO MANOEL COSTA,3.9,
MG,BELO HORIZONTE,EE DJANIRA RODRIGUES DE OLIVEIRA,4.0,
MG,BELO HORIZONTE,EE PROFA MARIA COUTINHO,4.6,
MG,BELO HORIZONTE,EE GERALDINA ANA GOMES,3.7,
MG,BELO HORIZONTE,EE PROFA MARIA MUZZI GUASTAFERRO,4.7,
MG,BELO HORIZONTE,EE DONATO WERNECK DE FREITAS,3.0,
MG,BELO HORIZONTE,EE MARIA LUIZA MIRANDA BASTOS,3.5,
MG,BELO HORIZONTE,EE JUSCELINO K DE OLIVEIRA,5.5,
MG,BELO HORIZONTE,EE CARLOS DRUMMOND DE ANDRADE,2.1,
MG,BELO HORIZONTE,EE CEL MANOEL SOARES DO COUTO,4.1,
MG,BELO HORIZONTE,EE GETULIO VARGAS,4.5,
MG,BELO HORIZONTE,EE MARGARIDA DE MELLO PRADO,3.4,
MG,BELO HORIZONTE,EE MENDES PIMENTEL,4.0,
MG,BELO HORIZONTE,COL TIRADENTES PMMG GAMELEIRA,5.1,
MG,BELO HORIZONTE,COL TIRADENTES PMMG MINAS CAIXA,5.0,
MG,BELO HORIZONTE,COL TIRADENTES PMMG PRADO,4.6,
MG,BELO HORIZONTE,EE PROF AGNELO CORREIA VIANA,4.2,
MG,BELO HORIZONTE,EE LAR DOS MENINOS,3.5,
MG,BELO HORIZONTE,EE DE ENS FUND E MEDIO,3.6,
MG,BELO ORIENTE,EE PRES TANCREDO NEVES,3.4,
MG,BELO ORIENTE,EE JOAO HEMETRIO DE MENEZES,5.3,
MG,BELO VALE,EE DR GAMA CERQUEIRA,3.7,
MG,BERILO,EE N SRA APARECIDA,NA,
MG,BERILO,EE DE LELIVELDIA,3.1,
MG,BERILO,EE HERMANO JOSE,NA,
MG,BERILO,EE PROF JASON DE MORAIS,5.1,
MG,BERILO,EE DE PORTO,NA,
MG,BERILO,EE RIBEIRAO DO ALTAR,NA,
MG,BERILO,EE STO ISIDORO,4.2,
MG,BERTOPOLIS,EE DE UMBURANINHA,3.7,
MG,BERIZAL,EE CONRADO VERISSIMO DE OLIVEIRA,4.2,
MG,BERIZAL,EE JOAO ALVARO BAHIA,3.4,
MG,BETIM,EE JOAO GUIMARAES ROSA,3.0,
MG,BETIM,EE CONSELHEIRO AFONSO PENA,4.4,
MG,BETIM,EE PROFA LOURDES BERNADETE SILVA,3.5,
MG,BETIM,EE NASCIMENTO NUNES LEAL,4.4,
MG,BETIM,EE AMELIA SANTANA BARBOSA,5.5,
MG,BETIM,EE JOAO PAULO I,3.0,
MG,BETIM,EE DR ORESTES DINIZ,4.6,
MG,BETIM,EE SARAH KUBITSCHEK,3.2,
MG,BETIM,EE SILVIO LOBO,3.1,
MG,BETIM,EE PROF CARLOS LUCIO DE ASSIS,3.8,
MG,BETIM,EE TITO LIVIO DE SOUZA,4.6,
MG,BETIM,EE DEP SIMAO DA CUNHA,4.0,
MG,BETIM,EE SEN TEOTONIO VILELA,3.4,
MG,BETIM,EE NEWTON AMARAL,3.9,
MG,BETIM,EE DR RENATO AZEREDO,3.5,
MG,BETIM,EE CANDIDO PORTINARI,4.4,
MG,BETIM,EE CECILIA MEIRELES,4.2,
MG,BETIM,EE GRAMONT ALVES GONTIJO,3.4,
MG,BETIM,EE PROFA VERA MARIA REZENDE,3.5,
MG,BETIM,EE ESTUDANTE LIVIA MARA DE CASTRO,4.3,
MG,BETIM,EE CARLOS DRUMMOND DE ANDRADE,2.9,
MG,BETIM,EE ANA CANDIDA DE JESUS,4.0,
MG,BETIM,EE ANTONIO AUGUSTO RIBEIRO,4.5,
MG,BETIM,EE PROF OSVALDO FRANCO,3.5,
MG,BETIM,EE MARIA JOSE CAMPOS,3.4,
MG,BETIM,EE DO BAIRRO AMAZONAS,4.7,
MG,BETIM,COLEGIO TIRADENTES DA PMMG,4.6,
MG,BIAS FORTES,EE CISIPHO CAMPOS,4.5,
MG,BICAS,EE DEP OLIVEIRA SOUZA,5.0,
MG,BIQUINHAS,EE SORAMA GERALDA RICHARD XAVIER,4.3,
MG,BOA ESPERANCA,EE CASIMIRO SILVA,3.5,
MG,BOA ESPERANCA,EE DR JOAQUIM VILELA,4.6,
MG,BOA ESPERANCA,EE PE JOAO VIEIRA DA FONSECA,4.9,
MG,BOA ESPERANCA,EE PROF SILVIA MESQUITA,4.1,
MG,BOCAIUVA,EE ANTONIO INACIO BRANDAO,NA,
MG,BOCAIUVA,EE AMERICO CALDEIRA BRANT,3.1,
MG,BOCAIUVA,EE ZINHA MEIRA,3.3,
MG,BOCAIUVA,EE DR ODILON LOURES,3.7,
MG,BOCAIUVA,EE GILBERTO CALDEIRA BRANT,3.8,
MG,BOCAIUVA,EE MARIA ELISA VALLE DE MENEZES,3.1,
MG,BOCAIUVA,EE PROF GASTAO VALLE,4.5,
MG,BOCAIUVA,EE JOAO OSORIO DE QUEIROZ,NA,
MG,BOM DESPACHO,EE CHIQUINHA SOARES,3.2,
MG,BOM DESPACHO,EE CEL ROBERTINHO,4.4,
MG,BOM DESPACHO,EE PROF WILSON LOPES DO COUTO,3.2,
MG,BOM DESPACHO,EE IRMA MARIA,3.4,
MG,BOM DESPACHO,EE MARTINHO FIDELIS,3.8,
MG,BOM DESPACHO,EE MIGUEL GONTIJO,4.0,
MG,BOM DESPACHO,COL TIRADENTES PMMG,6.4,
MG,BOM DESPACHO,EE PROFA MARIA GUERRA,NA,
MG,BOM JARDIM DE MINAS,EE N SRA APARECIDA,4.1,
MG,BOM JESUS DA PENHA,EE CEL ANTONIO DOMINGOS RIBEIRO,5.4,
MG,BOM JESUS DO AMPARO,EE EDMUNDO PENA,4.1,
MG,BOM JESUS DO GALHO,EE PE DIONISIO HOMEM DE FARIA,5.0,
MG,BOM JESUS DO GALHO,EE DONA NHANHA,NA,
MG,BOM JESUS DO GALHO,EE PRES ARTUR BERNARDES,5.1,
MG,BOM JESUS DO GALHO,EE DE REVES DO BELEM,3.8,
MG,BOM REPOUSO,EE CEL ANANIAS DE ANDRADE,4.4,
MG,BOM SUCESSO,EE ANTONIO CARLOS DE CARVALHO,4.6,
MG,BOM SUCESSO,EE BENJAMIM GUIMARAES,5.6,
MG,BONFIM,EE MELO VIANA,3.9,
MG,BONFINOPOLIS DE MINAS,EE CANDIDO ULHOA,3.9,
MG,BONITO DE MINAS,EE PROF HENRIQUE DE MATOS,2.7,
MG,BONITO DE MINAS,EE SAO JOSE DO GIBAO,2.3,
MG,BONITO DE MINAS,EE CESARIO NUNES DOS SANTOS,2.7,
MG,BORDA DA MATA,EE LAURO AFONSO MEGALE,4.6,
MG,BORDA DA MATA,EE PIO XII,NA,
MG,BORDA DA MATA,EE D OTAVIO CHAGAS DE MIRANDA,4.5,
MG,BOTELHOS,EE JOAO DE SOUZA GONCALVES,4.9,
MG,BOTELHOS,EE AFONSO ROMAO DE SIQUEIRA,4.9,
MG,BOTUMIRIM,EE SAO FRANCISCO DE ASSIS,3.7,
MG,BOTUMIRIM,EE RENATO AZEREDO,4.4,
MG,BOTUMIRIM,EE DE STA MARIA,NA,
MG,BRASILANDIA DE MINAS,EE DR JOSE PACHECO PIMENTA,4.0,
MG,BRASILANDIA DE MINAS,EE CYRO GOES,3.7,
MG,BRASILANDIA DE MINAS,EE ALMINDA ALVES DA SILVA,3.9,
MG,BRASILIA DE MINAS,EE CREMILDA PASSOS,3.1,
MG,BRASILIA DE MINAS,EE JOAO BERALDO,4.1,
MG,BRASILIA DE MINAS,EE MESTRA BILA,2.9,
MG,BRASILIA DE MINAS,E.E. SANT ANA,3.9,
MG,BRASILIA DE MINAS,EE ADELAIDE MEDEIROS,2.3,
MG,BRASILIA DE MINAS,EE FRANCISCO DE PAULA ANTUNES,3.5,
MG,BRASILIA DE MINAS,EE JOSIAS DE MATOS,2.9,
MG,BRASILIA DE MINAS,EE FRANCISCO XAVIER ANTUNES,3.8,
MG,BRASILIA DE MINAS,EE CARLOS ANTONIO DOS SANTOS,3.6,
MG,BRAS PIRES,EE JOSE ALVES DE MAGALHAES,4.7,
MG,BRAS PIRES,EE SAO LUIS,5.1,
MG,BRAUNAS,EE FAGUNDES VARELA,3.9,
MG,BRAUNAS,EE MARIA IZABEL MOREIRA PINTO,5.2,
MG,BRASOPOLIS,EE DINO AMBROSIO PEREIRA,5.3,
MG,BRASOPOLIS,EE PRES WENCESLAU,4.3,
MG,BRASOPOLIS,EE ALFREDO ALBANO DE OLIVEIRA,3.8,
MG,BRUMADINHO,EE PAULINA ALUOTTO FERREIRA,NA,
MG,BRUMADINHO,EE PE MACHADO,3.7,
MG,BRUMADINHO,EE PAULO NETO ALKIMIN,3.4,
MG,BUENO BRANDAO,EE BUENO BRANDAO,5.3,
MG,BUENOPOLIS,EE N SRA DO CARMO,4.6,
MG,BUENOPOLIS,EE PE LAERTE ESPERANCA OLIVEIRA,3.9,
MG,BUENOPOLIS,ESCOLA ESTADUAL MESTRA ROSINHA,4.5,
MG,BUGRE,EE JAIME MAFRA,3.8,
MG,BUGRE,EE ANTONIO MARQUES,5.1,
MG,BURITIS,EE ARGEMIRO ANTONIO PRADO,4.3,
MG,BURITIS,EE SAO DOMINGOS,3.6,
MG,BURITIS,EE JOSE GOMES PIMENTEL,4.1,
MG,BURITIS,EE ANALIA CARNEIRO DOS SANTOS,3.5,
MG,BURITIZEIRO,EE PROFA ELISA T DE CARVALHO,2.9,
MG,BURITIZEIRO,ESCOLA ESTADUAL PROFA MARIETA AMORIM VIEIRA,4.0,
MG,BURITIZEIRO,EE CACHOEIRA DO MANTEIGA,3.1,
MG,BURITIZEIRO,EE PREF JOSE MARIA PEREIRA,3.8,
MG,BURITIZEIRO,EE PROFA SILVIA ALENCAR ZSCHABER,4.1,
MG,CABECEIRA GRANDE,EE DEP EDUARDO LUCAS,3.2,
MG,CABO VERDE,EE PROF PEDRO SATURNINO MAGALHAES,3.8,
MG,CABO VERDE,EE MAJOR LEONEL,5.8,
MG,CACHOEIRA DE MINAS,EE SEN BUENO DE PAIVA,5.5,
MG,CACHOEIRA DE MINAS,EE PROF FURTADO DE MENDONCA,5.1,
MG,CAETANOPOLIS,EE PROFA DORA SILVA,4.7,
MG,CAETE,EE PAULO PINHEIRO DA SILVA,4.6,
MG,CAETE,EE SEBASTIAO RIBEIRO DE BRITO,5.2,
MG,CAETE,EE SRA DO BONSUCESSO,4.8,
MG,CAETE,EE PRES TANCREDO NEVES,4.0,
MG,CAETE,EE FRANCISCO DE PAULA CASTRO,3.6,
MG,CAETE,EE CARLINDO CAETANO PINTO,NA,
MG,CAETE,EE JOSE PEREIRA CANCADO,NA,
MG,CAIANA,EE PREF JAYME TOLEDO,4.3,
MG,CAJURI,EE CAP ARNALDO DIAS ANDRADE,3.3,
MG,CALDAS,EE SOUZA NOVAIS,5.4,
MG,CALDAS,EE VICENTE LANDI JUNIOR,5.4,
MG,CALDAS,EE JOSE FRANCO,5.7,
MG,CAMACHO,EE NELSON FERNANDES FRIACA,5.2,
MG,CAMANDUCAIA,EE DR MOREIRA BRANDAO,4.6,
MG,CAMANDUCAIA,EE MIGUEL CHIARADIA,NA,
MG,CAMANDUCAIA,EE VIRGINIA MARCONDES ESCOBAR,3.7,
MG,CAMBUI,E.E ANTONIO FELIPE DE SALLES,5.0,
MG,CAMBUI,EE JOAO LOPES,4.8,
MG,CAMBUI,EE PROF MARIA DA CONCEICAO MORAES,4.4,
MG,CAMBUQUIRA,EE CLOVIS SALGADO,4.5,
MG,CAMBUQUIRA,EE MARIA UMBELINA DE A GOMES,3.8,
MG,CAMPANARIO,EE ANTONIO DUARTE SOBRINHO,3.8,
MG,CAMPANHA,EE VITAL BRASIL,3.5,
MG,CAMPANHA,EE ZOROASTRO DE OLIVEIRA,3.9,
MG,CAMPESTRE,EE ELIAS JORGE ZENUN,3.3,
MG,CAMPESTRE,EE RUI BARBOSA,3.9,
MG,CAMPINA VERDE,EE ANA CHAVES,4.1,
MG,CAMPINA VERDE,EE N SRA DAS GRACAS,3.5,
MG,CAMPINA VERDE,EE OLINDA CORREA BORGES,3.9,
MG,CAMPINA VERDE,EE DR NICODEMUS DE MACEDO,4.2,
MG,CAMPO AZUL,EE CIRILO PEREIRA DA FONSECA,4.1,
MG,CAMPO BELO,EE ABILIO NEVES,4.0,
MG,CAMPO BELO,EE PE ALBERTO FUGER,5.3,
MG,CAMPO BELO,EE JARBAS GAMBOGI,3.8,
MG,CAMPO BELO,EE JOSE DO PATROCINIO CARDOSO,3.4,
MG,CAMPO BELO,EE MIGUEL ROGANA,4.0,
MG,CAMPO BELO,EE PROF JOSE MONTEIRO,4.9,
MG,CAMPO BELO,EE MARIA BAUAB GIBRAM,2.9,
MG,CAMPO DO MEIO,EE PE CHICO,3.5,
MG,CAMPO DO MEIO,EE DR JOSE MESQUITA NETTO,4.1,
MG,CAMPO FLORIDO,EE PE HENRIQUE PEETERS,2.9,
MG,CAMPOS ALTOS,EE DR JOSE CORDEIRO DE CAMPOS,NA,
MG,CAMPOS ALTOS,EE PE CLEMENTE DE MALETO,5.1,
MG,CAMPOS GERAIS,EE PROF EDUARDO DANIEL F DIAS,5.1,
MG,CAMPOS GERAIS,EE PE ANTONIO VIEIRA,4.2,
MG,CAMPOS GERAIS,EE MONS TEOFILO SAEZ,4.1,
MG,CANAA,EE MARIA APARECIDA DAVID,4.9,
MG,CANAPOLIS,ESCOLA ESTADUAL SAO FRANCISCO DE ASSIS 1º E 2º GRAUS,4.5,
MG,CANAPOLIS,EE JOSE EZEQUIEL DE QUEIROS,5.0,
MG,CANA VERDE,EE DR JOSE ESTEVES DE A BOTELHO,4.5,
MG,CANDEIAS,EE PE AMERICO,4.7,
MG,CANDEIAS,EE PRES KENNEDY,4.8,
MG,CANTAGALO,EE PROFA ESTER SIQUEIRA,4.1,
MG,CAPARAO,EE PROF FRANCISCO LENTZ,4.7,
MG,CAPELA NOVA,EE CHIQUINHO DE PAIVA,5.1,
MG,CAPELINHA,EE DR JUSCELINO BARBOSA,4.3,
MG,CAPELINHA,EE PROF ANTONIO LAGO,4.5,
MG,CAPELINHA,ESCOLA ESTADUAL PROFESSORA GERALDA OTONI BARBOSA,3.5,
MG,CAPELINHA,EE PROFA MARIA EDMEIA DE MEIRA,2.2,
MG,CAPELINHA,EE PROFESSORA HERMINIA EPONINA DA SILVA,4.3,
MG,CAPELINHA,EE DOMINGOS PIMENTA DE FIGUEIREDO,3.7,
MG,CAPELINHA,EE PROFA ROSARINHA PIMENTINHA,3.9,
MG,CAPELINHA,EE BENTO ROCHA DE JESUS,5.2,
MG,CAPELINHA,EE DE ENSINO FUNDAMENTAL E MEDIO,4.6,
MG,CAPETINGA,EE DR JOSE TEODORO DE SOUZA,5.0,
MG,CAPIM BRANCO,EE FRANCISCO SALES,4.1,
MG,CAPIM BRANCO,EE MESTRE CORNELIO,4.3,
MG,CAPINOPOLIS,ESCOLA ESTADUAL SERGIO DE FREITAS PACHECO,4.4,
MG,CAPINOPOLIS,ESCOLA ESTADUAL GOVERNADOR JUSCELINO,4.1,
MG,CAPITAO ANDRADE,EE LEVINDO DIAS,4.1,
MG,CAPITAO ENEAS,EE DONA EDITH SILVEIRA,2.3,
MG,CAPITAO ENEAS,EE N SRA DA GUIA,3.8,
MG,CAPITAO ENEAS,EE ADOLFO FERREIRA DE BARROS,2.9,
MG,CAPITAO ENEAS,EE JOSE PATRICIO DA SILVEIRA,3.7,
MG,CAPITOLIO,EE MODESTO ANTONIO DE OLIVEIRA,5.1,
MG,CAPUTIRA,EE PE ALFREDO KOBAL,3.1,
MG,CARAI,EE DE CARAI I,4.1,
MG,CARAI,EE DOM JOSE HAAS,4.1,
MG,CARAI,EE ORLANDO TAVARES,3.6,
MG,CARANAIBA,EE CEL CELSO RESENDE,4.2,
MG,CARANDAI,EE DEP PATRUS DE SOUSA,6.0,
MG,CARANDAI,EE FRANCISCO DO CARMO,4.4,
MG,CARANDAI,EE PREF GENTIL PEREIRA LIMA,4.6,
MG,CARANGOLA,EE JOAO BELO DE OLIVEIRA,3.8,
MG,CARANGOLA,EE EMILIA ESTEVES MARQUES,3.0,
MG,CARANGOLA,EE NASCIMENTO LEAL,4.8,
MG,CARANGOLA,EE PEDRO DE OLIVEIRA,NA,
MG,CARATINGA,EE MARIA JULIA DE MATTOS,NA,
MG,CARATINGA,EE PRINCESA ISABEL,4.6,
MG,CARATINGA,EE DEP AGENOR LUDGERO ALVES,3.7,
MG,CARATINGA,EE VENCESLAU JOSE DA SILVA,NA,
MG,CARATINGA,EE ENG CALDAS,3.8,
MG,CARATINGA,EE ISABEL VIEIRA,4.7,
MG,CARATINGA,EE JOSE AUGUSTO FERREIRA,4.2,
MG,CARATINGA,EE JUAREZ CANUTO DE SOUZA,4.3,
MG,CARATINGA,EE MARIA ISABEL VIEIRA,3.4,
MG,CARATINGA,EE MAURILIO SENRA,NA,
MG,CARATINGA,EE MARIA ALVES DA SILVEIRA,4.2,
MG,CARATINGA,EE PROFA MARIA FONTES,5.1,
MG,CARATINGA,EE ANTONIO PENNA SOBRINHO,NA,
